nxt	A24, D40, N35-Aa1-X1-G37, N35-M3-Aa1-X1-A24, N35-M3-Aa1-X1-A24-A1	strong man, champion , strong, victorious, stiff, hard , youth abstract 
nxt a	N35-M3-Aa1-X1-A24-D36-Z1	strong of arm, adult, champion 
nxt Hr	N35-M3-Aa1-X1-A24-D2-Z1	violent 
nxt ib	N35-M3-Aa1-X1-A24-F34-Z1	confident 
nxt xrw	N35-M3-Aa1-X1-A24-P8-G43-A2	reis ? 
nxtt	N35-M3-Aa1-X1-X1-D40	victory, stiffness 
nxtw	D40-Z2, N35-M3-Aa1-X1-D40, N35-M3-Aa1-X1-G43-D40-Z2	strength, victory, hostages , victory 
nxwt	N35-Aa1-G43-X1-A2	complaint, lamentation 
nxx	N35-Aa1-Aa1-A21A, N35-Aa1-Aa1-G6	be old, old age verb & noun, flail 
ny	N35, N35-M17-M17, N35-Z2, N35-Z4	of, belonging to genitival adjective masculine, therefore, for it, because of it adverb used after an imperative, we two, us two, our, they ,them suffix pronoun plural, we two, us two, our, they, them suffix pronoun dual
nyny	N35-M17-N35-M17, N35-N35-A85, N35-Z4-N35-Z4-A85	Greeting ! 
p	Q3-O39, Q3-O49, Q3-Z1	base for statue , mat , Pe locality
pA	G40, G40-G1, G40-G1-H5, O1, Q3-G40-G1, Q3-G40-G1-H5	fly, fly up , this, the , this, the demonstrative & definite article, this, the demonstrative & definite particle
pA aHaw	G40-G1-P7-G43-P2-Z2	the fleet collective noun
pAat	G40-D36-X1-Z5, Q3-D36-X1-N23, Q3-G41-D36-X1-G39	irrigable land , irrigable land ? , quail ? 
pAD	G40-G1-D46-D56-F51, G40-G1-D46-Y24, G40-G1-I10-Y24, Q3-G40-G1-D46-X4, Q3-G40-I10-X2	a loaf , ball or cone of incense , knee-cap 
pAg	Q3-G41-G1-W11-A7	squat ? 
pAq	G40-N29-X6, H3-N29-X6, Q3-N29-X6	a flat thin cake or biscuit 
pAqt	G40-G1-N29-X1-S28, H2-N29-X1-Z5-S28-Z2, Q3-G40-G1-N29-X1-D12, Q3-N29-X1-H2-S28-Z2, Q3-N29-X1-S28, Q3-N29-X1-Z5-Z3A	fine linen , thin part of bone in skull 
pAqyt	G41-G1-N29-M17-M17-X1-O39, Q3-G40-G1-N29-X1-D12, Q3-G40-G1-N29-X1-H3-D12, Q3-N29-M17-M17-X1-O39, Q3-N29-X1-D12	potsherd , shell of turtle, of skull , shell of turtle, of skull, flake of stone,potsherd 
pAs	G40-G1-O34-V102, Q3-G40-O34-W23, Q3-O34-W10	water pot 
pAt	Q3-D36-X1-A1-B1-Z2, Q3-D36-X1-F51-A1-Z2, Q3-D36-X1-H8-A1-B1-Z2, Q3-D36-X1-X4, Q3-G40-X1-X6	a cake or loaf , cake, loaf used in offerings , patricians, mankind 
pAw	G40, G40-G1, Q3-D36-G43-Q7-Z3, Q3-G40-G1, Q3-G40-G1-G43-A2	'past tense' marker auxillary verb with past meaning, falsehood ?, gossip ? , flames ? 
pAwt	G40-G1-G43-X1-X6-Z8-Z3, G40-G1-G43-X1-Z8-Z2, G40-X1-G43-X6-N17-N33A, G40-X1-X6, G41-G1-G43-X1-A9, X6-X1	burden of illness , offerings plural, primaeval time 
pAwty	G40-X1-X6-U33-M17, G40-X1-Z4-G43-X6-A40, G40-X1-Z4A-D12-X6, Q3-G40-G1-G43-X1-X6-A40-Z2, Q3-G40-G1-X1-Z4-X6	man of ancient family , primaeval adjective, primaeval god , primaeval god, man of ancient family noun
pAwtyw	G40-G4-X6-Z3, G40-X1-G43-G4-N11-Z2	men of ancient families plural, primaeval gods plural
pAx	Q3-G40-Aa1	scratch verb
pAxd	G40-Aa1-D46-P1A, G40-G1-Aa1-D46-A29, Q3-Aa1-D46-A29	be turned over of dislocation of collar-bone , be turned over of sole of foot , be turned upside down , be turned upside down, be turned over of sole of foot 
pAxt	E241, Q3-Aa1-X1-E23, Q3-G40-Aa1-X1-E23	lion goddess divinity, Pakhet She who scratches [a lion goddess] , She who scratches a lion goddess 
pAy	G40-G1-M17-M17	he of 
pAy .i	G40-G1-M17-M17-A1	my possessive adjective
pAy .k	G40-G1-M17-M17-V31	yours possessive adjective+D660
pAyt	Q3-G40-G1-M17-M17-X1-M3	lock ? on door 
pd	Q3-D46-D56-F51, Q3-D46-T9, Q3-D46-T9-N33-Z2, Q3-I10-D54, Q3-I10-T9, T9	extend oneself in effort, draw bow, diffuse perfume , knee , measure for pigment , stretch cord in foundation ceremony , stretch cord in foundation ceremony, stretch out arms, stretch out man on ground , stretch out man on ground 
pD Hr	Q3-I10-T9-D2-Z1	unwrinkled, far - sighted, prescient 
pD ib	Q3-I10-T9-F34-Z1	be glad 
pDi	T9	sharpen a knife verb
pds	D56-S29-M3-Z1, D56-Z1-M3-Z1, Q3-D46-O34-R3I, Q3-D46-S29-A24, Q3-D46-S29-D56	box, casket , stamp flat, flatten 
pdst	Q3-D46-S29-X1-N33	pellet 
pdswt	Q3-D46-S29-Z7-X1-D56-N23-Z2	sand dunes ? 
pDt	Q3-D46-X1-T9-T14-A1-Z2, T10-X1-T14-A1-B1-Z2, T10-X1-Z1, T10-X1-Z1-T14-A1-Z2, T9-T14-A1-Z2, T9-X1-T14-Z6-Z2, T9A-X1, T9A-X1-Z1, T9A-X1-Z1-M3	bow , foreigners collective noun, measure for textiles, for incense , troop of soldiers collective noun
pDty	T10-X1-Z4-D40, T10-Z1-X1-A1, T9-X1-Z4-T14-A1	bowman , foreigner 
pDtyw	D21-Z1-T9-T14-A1-Z2, D21-Z1-T9-X1-T14-Z6-Z2, T9-X1-G4-T14-A1-Z2	foreigners 
pf	Q3-I9, Q3-I9-Z4	that yonder demonstrative
pfA	Q3-I9-G1-N31	that yonder demonstrative
pgA	Q3-W11-D32, Q3-W11-D32-N21-Z1, Q3-W11-G1-D32, Q3-W11-G1-D32-D40, Q3-W11-G1-N23-Z1, Q3-W11-G1-W10, Q3-W11-M17-M17-D26, Q3-W11-N9-D40, Q3-W11-W10, Q3-W11-Y24-N20-Z1	battlefield , be open of wounds , bowl , entrance of building, of horizon, mouth of valley, arena, battlefield , entrance of horizon , mouth of valley , open verb, open, reveal, be open of wounds verb
pgA Hr	Q3-W11-G1-D32-D40-D2-Z1, Q3-W11-G1-D32-Y1-D2-Z1, Q3-W11-G1-Z9-D2-Z1	honest 
pgA ib	Q3-W11-G1-D32-D40-F34-Z1, Q3-W11-G1-Z9-F34-Z1	open hearted 
pH	F22-D54	end by doing something, attack someone, contest a will, spear fish , hit someone with comment, surround, caught , reach a person or place, attain wealth,finish doing something 
pHD	Q3-V28-I10-Z9	burst open of cist verb intransitive, cut up, cut open, sever verb transitive
pHDw	Q3-T3-I10-G43-Q16	chair 
pHrr	Q3-V28-D21-D21-D54	run 
pHrt	Q3-V28-D21-X1-D54	course of runner 
pHt r	F22-X1-D21	ending at 
phti	Q3-O4-U33-M17	magic word 
pHty	F22-X1-Z4-D36, F9-F9, F9-X1-Z4, Q3-V28-F22-X1-Z4-A24, Q3-V28-X1-F9-F9, Q3-V28-X1-Z4-F9-F9, Q3-X1-V28-F9	physical strength, power of god, king , physical strength, power of god,king 
pHww	F22-F22-F22, F22-F22-F22-N36-N36-N36, F22-F22-F22-N41-N41-N41, F22-G43-G43-N21-Z2, F22-Z7-N35A-N36, N41-N41-N41, N41-N41-N41-N36-Z2	marshlands , the far north 
pHww m	F22-G43-G43-N21-Z2-G17	northward to 
pHwy	F22, F22-G43-M17-M17-F51, F22-G43-M17-M17-G43-Y1, F22-Z7-Z4-F51, Q3-V28-F22, Q3-V28-F22-D54	end , hinder parts, hind quarters , hinder-parts, hind-quarters, back of jaw, house etc , reach, attain, finish, end by, attack,contest, spear, hit, surround, caught , rear, reargaurd of army, stern of ship, end 
pHwyt	F22-G43-X1-V1, F22-G43-Z4-M17-M17-X1-V1-Z1, F22-M17-M17-X1-F51B, F22-M17-M17-X1-V1, F22-Z7-M17-M17-X1-F51	rectum , stern-warp of ship 
pis	Q3-M17-S29	tread in ? seed 
pn	Q3-N35	this, he of 
pna	P1A, Q3-N35-D36-P1	turn upside down , turn upside down, turn the eyes against someone 
pnana	Q3-N35-D36-N35-D36-P1A	turn over & over 
pnay	Q3-N35-D36-M17-M17	reversal ? 
pnayt	Q3-N35-D36-M17-M17-X1-N36	cataract 
pnq	Q3-N35-N29-D105, Q3-N35-N29-D36, Q3-N35-N29-N35A-D36, Q3-N35-N29-W33-W57	bale out a boat , bale out a boat, water, swab up blood,poke at someone, expend provisions , bale out water 
pns	Q3-N35-S29-N23, Q3-N35-S29-Z9-D40	clay , cut off a joint, pull out hair 
pnst	Q3-N35-S29-X1-N33-Z2	scum ? 
pnw	Q3-N35-W24-G43-F27	mouse 
pqr	Q3-N29-D21-O49	precinct of Osiris at Abydos 
pr	I24B, O1-D54, O1-Z1, O1-Z1-A1-B1-Z2	go up, ascend to , go up, ascend, be subtracted mathematical , house, household, palace, temple , household 
pr a	O1-D21-D54-D36-Z1	be active 
pr a .k	O1-D21-D54-D36-Z1-V31	get on with your work ! 
pr aA	O1-O29, O29-O1	Great House, Palace, Pharaoh , Great-House, Palace , Pharaoh 
pr anx	O1-S34, O1-S34-O1, O54	House of Life Temple Scriptorium, School 
pr aq	O1-D21-D54-G35-N29-D54	come in & go out, come & go 
pr bity	L2-X1-O1, O1-Z1-L2-X1-A301	Palace of King of Lower Egypt 
pr dSr	O1-G27	Red House Treasury of Lower Egypt 
pr Dt	O1-Z1-I10-X1-N16, O1-Z1-N35-I10-X1-N16, O1-Z1-N35-I10-X1-N35	estate, foundation 
pr dwAt	O1-Z1-D46-V4-N14-X1-O1, O1-Z1-N14-G1-M17-M17-X1-N5, O292	robing room 
pr hA	D54-D55, O1-D21-D54-O4-G1-D54	ascend & descend , come & go 
pr hA .f	O1-D21-D54-O4-G1-D54-I9	a popular resort, thronging crowds 
pr hAi	O1-D21-D54-O4-G1-D54	ascend and descend, come and go verb transitive
pr HD	O1-T3-O1, O2	treasury 
pr Hry	O1-Z1-D2-D21-N1	upper part of building 
pr mDAt	O1-Z1-Y1-X1-Z1-V12	library 
pr n ws	O1-D21-D54-G17-G43-S29-O1	height of pyramid 
pr nbw	O1-Z1-S12-N33A	House of Gold Treasury 
pr nfr	O1-Z1-F35-I9-D21, O62	funerary workshop 
pr nsr	O1-Z1-N35-O34-D21-O20, O1-Z1-N35-O34-D21-Q7-O1	National shrine of Lower Egypt at Pe 
pr nsw	M23-X1-N35-O1-Z1, M23-X1-O1, O1-Z1-M23-X1-N35, O64	King's Palace, Court, Temple, Palace of King of Upper Egypt , Temple 
pr nw	O1-W24-O1, O1-W24-O20	National shrine of Lower Egypt at Dep 
pr r	O1-D21-D54-D21	advance against a position in war 
pr Sna	O1-U13-A1-B1	labour establishment 
pr wr	O1-G36-O157, O1-Z1-G36-D21-O1-Z1	National shrine of Upper Egypt at El-Kab 
pr xnty	O1-D19-O1, O1-Z1-U31-X1-Z2, O1-Z1-W18-N35-X1-Z4-D19-O1-B1-Z2	harem 
pr Xry	O1-Z1-T28-D21-Z4	ground floor 
pri	O1-D21-D54, Q3-D21-M17-D40-Z2, Q3-D21-M17-M5-D40, Q3-X1-D21-M17-M5-D40-Z2, Q3-X1-D21-M17-M6-D40-Z2	battlefield , come out, burst forth of storm, be issued of supplies verb, go up, ascend to, be subtracted mathematical , go, come out, escape from, be renowned of name verb
prS	Q3-D21-N37-N33-Z2	minium red oxide of lead 
prt	O1-D21-X1-D53-N33A, O1-D21-X1-D54, O1-D21-X1-N5, O1-D21-X1-U13-N33A, O1-D21-X1-X4, O1-D21-X1-Z5-U10-Z2, U13-D21-X1-N33AV, U13-X1-N33-Z2	fruit, seed, in sense of offspring, posterity , fruit, seed, in sense of offspring, prosperity , ritual procession , the month of Peret Winter 
prt a	O1-D21-X1-D36-D40	activity 
prt m. r	O1-D21-X1-D54-G17-D21	from. to 
prt r xrw	O1-D21-X1-D54-D21-P8-G43-Z8-Z2	invocation offerings 
prt spdt	O1-D21-X1-D54-M44-X1-N14	heliacal rising of Sothis - Sirius 
prt xrw	O3	invocation offerings 
prw	O1-D21-D54, O1-D21-G43-D54, O1-D21-G43-D54-Z2, O1-D21-G43-N17-Z2, O1-D21-G43-Y1-Z2, O1-D54-Z2, O1-G43-D54	excess, surplus , land emerged from inundation , motion, procession, outcome, result , outcome, result 
prw Hr	O1-D21-G43-Y1-Z2-D2-Z1	more than 
prw n r	O1-D21-G43-A2-N35-D21-Z1, O1-D21-G43-D54-N35-D21-Z1	utterance 
pry	O1-D21-M17-M17-D54-A1, O1-D21-M17-M17-D54-E2	ferocious bull , hero, champion 
pryt	O1-D21-M17-M17-X1-C7, O1-D21-M17-M17-X1-O1-Z2	crisis ? , houses collective noun
psd	Q3-O34-D46-F37-F51, Q3-O34-D46-N5, Q3-O34-D46-N8, Q3-S29-I10-N8, Q3-S29-I10-Z2-Z2-Z2	nine , shine , upper back 
psDntyw	N9-G4-W3, N9-N35-G4-W3-N5, N9-N35-G4-X4, N9-N35-W3, N9-N35-X1-G4-W3, Q3-O34-D46-N35-N9	the new moon & its festival 
psDt	F37J-X1-Z2-Z2-Z2-R8-R8-R8, N9-X1-A40-Z2, N9-X1-R8-R8-R8-A40-Z3, N9-X1-R8-Z3, N9-X1-Z2-R8, Q3-S29-I10-N33-X1-Z2-Z2-Z2, Q3-S29-I10-X1-Z3A-Z3A-Z3A, T10-T10-T10-T10-T10-T10-T10-T10-T10, Z2-Z2-Z2-X1	Ennead of gods , group of nine , the Nine Bows traditional enemies of Egypt 
psDt pDwt ?	T10-X1-Z2-Z2-Z2	the Nine Bows 
psDw	Q3-D46-S29-G43-F39-Z1, Q3-D46-S29-G43-F39A-Z1, Q3-O34-D46-F36C, Q3-O34-D46-F37J-F51B, Q3-O34-D46-F38A, Q3-O34-D46-F39A, Q3-O34-D46-F51B, Q3-S29-I10-F39-F39-F39	back , back, spine 
psg	Q3-O34-W11-F18-A2, Q3-S29-W11-D26	spit on, spit at verb, spital noun
psH	Q3-O34-V28-F18-A2	bite, sting verb & noun
psi	Q3-I9-O34-Q7, Q3-I9-S29-Q7, Q3-O34-I9-Q7, Q3-O34-Q7, Q3-S29-Q7, Q7	cook 
psn	O1-O34-N35-X3, O1-O34-N35-X4, Q3-N37-N35-T31-M3, Q3-N37-N35-Z9, Q3-N37-N35-Z9-D40, Q3-O34-N35-X4, Q3-O34-N35-X6	a loaf , loaf , split heads, metal, wood fracture bones, separate combatants, slice bread , split metal , split wood 
pss	G40-G39-Z1-G39-Z1-Z9-D40, Q3-N37-N37-D291, Q3-N37-N37-D54, Q3-N37-N37-Z9, Q3-N37-O34-Z9-Y1, Q3-O34-N37-Z9, Q3-O34-N37-Z9-Y1-Z2, Q3-S29-N37, Q3-S29-N37-T106, Q3-S29-N37-T106-V31-I9-N17	divide , divide, share with , division , results of labour , ritual instrument made from kfA - Obsidian , ritual instument for Opening of the mouth , ritual instument for Opening of the Mouth ceremony , spread oneself over , straddle , straddle, spread oneself over, spread out awnings 
psS m xrw	Q3-O34-N37-Z9-G17-P8-G43-A1	break silence 
psS n grH	Q3-O34-N37-Z9-Y1-Z2-N35-W11-D21-V28-N2	midnight 
psSt	Q3-O34-N37-X1-Z9-V19, Q3-O34-N37-X1-Z9-Y1-Z2, Q3-W11-W11-X1-F27	carpet, matting of reeds , sharing out, share, portion , toad or frog 
psSty	Q3-O34-N37-X1-Z4-Z9-Y1	part, division 
psSw	Q3-O34-N37-G43-Z9-Y1-Z2-A1	arbitrator 
pst	Q3-I9-S29-X1-Q7	mode of cooking 
psw	Q3-I9-S29-G43-Q7	preparation of food & drink 
psx	Q3-O34-Aa1-D54, Q3-O34-Aa1-Z9	be distraught verb intransitive, be distraught, be strewn with verb intransitive, disarray one's hair verb transitive
pt	N1, Q3-X1-N1	sky, heaven 
pt .k tn	Q3-X1-N1-V31-X1-N35	your Queen 
pt m Aiw	N1-Q3-X1-G17-G1-M17-Z7-P5	a windy sky ? 
ptH	Q3-X1-V28, Q3-X1-V28-A40	create , Ptah divinity
ptpt	Q3-X1-Q3-X1-A24, Q3-X1-Q3-X1-D54, Q3-X1-Q3-X1-Z9-D40	trample enemies , tread roads, trample enemies 
ptr	D10C-D10, Q3-X1-D21-D6, Q3-X1-D21-M17-D6, Q3-X1-D21-M17-M6-D4, Q3-X1-D21-M4B, Q3-X1-D21-M6-A2, Q3-X1-M4B-D7, X1-Q3-Z4-M6-A2	see, behold , who ?, what ? interrogative
ptx	Q3-X1-Aa1-D54, Q3-X1-Aa1-D77	cast to the ground , cast to the ground, put down someone carried, be stretched out in obeisance 
pw	Q3-G43	this demonstrative, who ?, what ?, whichever interrogative
pwnt	Q3-E34-N35-X1-N25	Punt locality
pwntyw	Q3-E34-N35-G4-T14-A40-A40-A40	the people of Punt 
pwy	Q3-G43-M17-M17	this, that demonstrative
pxA	Q3-Aa1-G1-N33-N33-N33, Q3-Aa1-G1-W10, Q3-Aa1-M12-G1-O39, Q3-Aa1-M12-G1-V11-M3, Q3-Aa1-M12-G1-V11-Y1, Q3-Aa1-M12-G1-Y1, Q3-Aa1-M12-Y1V, Q3-Aa1-W10, Q3-Aa1-Y1, V11-M3	a type of drink , decking of ship , pavement , purge, reveal a secret , type of grain 
pxA ib	Q3-Aa1-Y1-F34-Z1	clean of heart 
pXr	F46, F46-D21-D54, F46-D21-D56, Q3-F32-D21-F46, Q3-F47-D21, Q3-N37-F46	perambulate a hall, circumambulate walls,pervade hearts, unroll a papyrus , surround, enclose verb, surround, enclose, travel around / traverse a region , turn, turn about verb, turn, turn about, revolve of sun, move about of limbs , twist / distort what is said 
pXr m	F46-D21-D54-G17	go about in, pervade 
pXr n	F46-D21-D54-N35, Q3-F32-F46-D54-N35	serve, pass to, revert to 
pXr sp 4	F46-M16-O50-Z1-Z1-Z1-Z1	go round about four times 
pXr wr	F46-D21-D54-G36-D21-N36-N23-Z1, F46-D21-G36-D21-N35A-N36, F46-D21-G36-N36	River Euphrates 
pXrt	F46-D21-X1-N33-Z2, F46-X1-Z1-A24-A1-Z2, Q3-F32-D21-X1-A1-Z2, Q3-F32-D21-X1-F46-N5, Q3-F32-D21-X1-F46-Y1-Z2, Q3-F32-F46-X1-A12-Z2	frontier patrol , prescription, remedy , transitory state description of life 
pXrty	F48-D21-X1-Z4-D54	traveller 
pXX	Q3-F32-F32-Y1	control ? horses 
py	Q3-M17-M17-Z5, Q3-O49	a flea , belonging to Pe 
py nTrw	R8-Z1-Z3-Q3-M17-M17-G43-O49	gods of Pe 
pyw nTrw	Q3-Z1-G43-O49	gods of Pe plural
qa	N29-D36-D26	vomit 
qA ib	N29-G1-A28-F34-Z1	haughty 
qA sA	N29-G1-A28-Aa17-Z1	presumptuous, overweening 
qA srf	N29-G1-A28-S29-D21-I9-Q7	arrogant 
qAA	D51-N33-Z2, N29-G1-D36-A2, N29-G1-G1-A28-N23-Z1, N29-G1-G1-N33-Z2, N29-G1-G1-O40, N29-G1-G1-X7, N29-G1-G43-N33-Z2, N29-G1-G43-X7, N29-G1-M17-M17-N33-Z2, N29-G1-M17-M17-O41, N29-G1-X7	grains , hill, high ground , vomit verb
qAb	N29-D58-F46-Y1, N29-D58-F49-Y1, N29-G1-D58-F46, N29-G1-D58-F46-D54, N29-G1-D58-F46-F51, N29-G1-D58-F46-N23-Z1	fold over, double over, double quantity , interior, middle of land , intestine, interior, middle of land 
qAbt	N29-G1-D58-X1-F51	breast 
qAbw	N29-D58-F46-Y1, N29-G1-D58-F49, N29-G1-D58-G43-F46-Z2, N29-G1-D58-G43-I14-I14-I14, N29-G1-D58-V1-V1-V1	coils of snake , colis of snake , windings of waterway 
qADw	N29-G1-U28-G43-O39-Z2	plaster, gypsum 
qAH	N29-D36-V28-D41, N29-D36-V28-D41-D40, N29-D36-V28-D41-F51, N29-D36-V28-D41-N23, N29-G1-V28-O39-Z2, N29-M17-V28-D41, N29-V28-D41	bend arm, hand, people to one's will, turn ones back , corner, bend of stream, bight of net , elbow, arm, shoulder , mud - plaster 
qaHt	N29-D36-V28-X1-F112	shoulder of beef 
qaHw	N29-D36-V28-Z7-N8	sunshine 
qAi	A28-X1, A28-Y1, N29-A28, N29-G1-A28	be raised on high, uplifted verb infinitive, tall, high, exalted, be raised on high, uplifted adjective and verb
qAmdt	N29-G1-G17-D46-X1-Z5-A2	funeral oration 
qAqA ib	N29-G1-N29-G1-F34-Z1	vainglorious ? 
qAqAw	N29-G1-N29-G1-G43-P1	travelling barge 
qAr	N29-G1-D21-V1	bundle 
qArt	N29-D21-X1-M3, N29-G1-D21-X1-M3, N29-G1-G1-X1-M3	door - bolt 
qAs	N29-G1-S29-A2, N29-G1-S29-V1-D40, N29-G1-S29-V1-P6B, N29-S29-V1-D40	rope - ladder , string bow, bind victim, tie rope-ladder , vomit 
qAsw	N29-G1-S29-G43-V1-D40-Z2, N29-G1-S29-G43-V1-Z2, N29-S29-V1-Z2	bonds , bonds, rigging of ship 
qAt	A28, A28-Y1, N29-G1-X1-A28, N29-G1-X1-T14-A13	foreign foes collective noun, height 
qAw	N29-G1-A28-Y1, N29-G1-G43-A28	height, top of voice 
qAyt	A28, N29-G1-M17-M17-X1-N21-Z2, N29-G1-M17-M17-X1-N23-Z1, N29-G1-M17-M17-X1-Q2	high ground, arable land , high throne 
qb	N29-D58-W16, N29-D58-W16-N35A, W16-N35A	cold noun, pour a libation to verb intransitive, pour out water verb transitive, strew ? as in 'a sky strewn with stars'
qbAt	N29-D58-G1-X1-F16-Z1	crown of head 
qbb	N29-D58-D58-M34-W15B, N29-D58-D58-N35A, N29-D58-D58-W15B, N29-D58-D58-W16-N35A, W15B-Y1V	be purified adjective and verb, cool, cold adjective and verb, cool, cold, adjective and verb, cool, cold, cooling, calm, quiet, be purified,take one's ease , cool, cold, cooling, calm, quiet, be purified,take one's ease adjective and verb
qbbwt	N29-D58-D58-G43-X1-W16-N35A, N29-D58-D58-W16-X1-N35A, W16-N35A	cold water 
qbH	N29-D58-V28-D56-F51, N29-D58-V28-W16, N29-D58-V28-W16-N35A, W16, W16-A55	death , foot ? , fountain ? , present libations to verb intransitive, present libations to, be calm verb intransitive, purify verb transitive
qbH snw .f	W15-T22-N35-A40-Z2-I9, W15-T22-N35-W24-G43-Z2-I9, W15-T22-T22-T22-I9-A40	Qebehsenuef one of the Four sons of Horus
qbHt	W14A-X1	libation vase 
qbHw	N29-D58-V28-G43-W15-G39-Z2-N25, N29-D58-V28-G43-W15-N35A, N29-D58-V28-G43-W16, N29-D58-V28-G43-W16-N1, N29-D58-V28-G43-W16-N35A-G39-Z2, N29-D58-V28-W15-N35A, N29-D58-V28-W16-N35A, N29-D58-V28-Z7-W15-N35A-Y1-Z2, W15-N35A, W16-G43	cold water , coolness , libation vase , sky , wild fowl 
qbw	N29-D58-Z7-W15-N35A-P5-Z3	cool breeze 
qby	N29-D58-M17-M17-W73	jar for beer 
qd	A158-D40, A35, A35-A24, Aa28-D12, Aa28-D46-A35, Aa28-D46-D12-A158, Aa28-D46-D12-Y1, Aa28-D46-W24, Aa28-D46-W24-A30-A24, Aa28-D46-W24-C35, Aa28-D46-W24-D4, Aa28-D46-W24-D54, Aa28-D46-W24-Y1, Aa28-D46-W24-Y1-Z2, Aa28-O36-A1, Aa28-O36-A24-A1, N29-D46-Aa28-A35	build, fashion men , builder , form, nature, reputation, character,disposition, extent , go round , pot , potter as epitaph of Khnum , sleep verb and noun, use the potter's wheel 
qdd	Aa28-D46-D46-D6, Aa28-D46-D46-W24-D7	sleep noun
qddw	Aa28-D46-D46-G43-D12-Y2-Z2	characters of people 
qdf	Aa28-D46-I9-D51-D40	gather flowers, sayings 
qdt	Aa28-X1-O39	kite weight of one tenth of a deben 
qdtm	Aa28-D46-W24-X1-G17-L17	praying mantis 
qdtt	Aa28-D46-W24-X1-X1-M1	a conifer from Syria 
qdw	Aa28-D46-G43-A13-Z3	men of Kode 
qdwt	Aa28-D46-W24-G43-X1-Y1-Z2, Aa28-D46-X1-Y1-Z2, Aa28-G43-X1-Z2	drawings 
qfAt	N29-I9-G1-X1-F16-Y1-Z2	fame 
qfn	N29-I9-N35-Q7, N29-I9-N35-Z8	a loaf , bake, clot of blood 
qfnw	N29-I9-Q7-M17-M17, N29-I9-W24-G43-Q7	baker 
qH	N29-V28-W23	a type of vase or jar 
qHqHw	N29-V28-N29-V28-G43-D43-Z2	metal - workers 
qi	N29-M17-A53-Y1	form, shape, nature 
qis	A38, A38-S29-Z4-O49, A39, N29-M17-S29-A2, N29-M17-S29-O49	Cusae El - Kusiyah locality, vomit 
qmA	N29-T15-Y1, N29-U1-G1-G17-T14-G41-Y1, N29-U1-G1-G17-T14-Y1, N29-U1-G1-G17-T14-Y1-Z2, N29-U1-G1-T14, N29-U1-G1-T14-G41-Y1, N29-U1-T14, N29-U1-T14-G1, N29-U1-T14-Y1, N29-U1-Y1, T14, T14-G41, T14-Y1	form, appearance , form, appearance, nature , mourn , nature , throw, create , throw, create, beget, produce, carry out teaching, hammer out from metal 
qmAw	N29-T15-G17-U1-G43-U9, N29-U1-G17-G43-A1-Z3	a type of soldiers , winnower 
qmd	N29-G17-D46-A2	devise, invent, mourn 
qmH	N29-G17-V28-T15-X2	a loaf 
qmi	N29-W19-M17	gumned ? 
qmi spt	N29-W19-M17-S29-Q3-X1-D24	reticent 
qmyt	G41-M17-M17-X1-N33-Z2, N29-W19-M17-M17-X1-G41-N33-Z2, N29-W19-M17-M17-X1-N33A	gum, resin 
qn	Aa8-N35-Aa19, Aa8-N35-Y1, Aa8-N35-Z28, N29-N35-A24-A1, N29-N35-Aa2, N29-N35-F5, N29-N35-G37, N29-N35-V60, N29-N35-Z4-D40, N29-N35-Z9, N29-N35-Z9-G37	be provided with verb intransitive, brave man , complete, accomplish, cease verb transitive, fat adjective and noun, first quality, best quality noun, mat , offence, attack 
qnb	N29-N35-D58-Z7-D40, N29-N35-D58-Z7-O38-Y1-A24	bend, bow, incline oneself, subjugate 
qnbt	N29-N35-D58-X1-O38, N29-N35-D58-X1-O38-A1-Z2, O38-X1-A1-Z2, O38-X1-A20-Z3	corner, angle , Court of magistrates 
qnbty	O38-X1-Z4-A1	magistrate, official, councillor 
qnd	N29-N35-D46-E32-D40	be angry, furious 
qni	D32-D40, N29-N35-A24, N29-N35-M17-Aa19, N29-N35-M17-D32-D40, N29-N35-M17-V60, N29-N35-Z4-D40, N29-N35-Z4-F5	brave, strong, sturdy of child, able, capable,dutiful adjective and verb, ceremonial garment , embrace verb and noun, embrace, bosom of mother verb and noun, powerful of speech, stout of heart, active, conquer, amount to, be profuse adjective and verb, profusion noun, sheaf, bundle, birthing - stool , strong adjective and verb
qnit	N29-N35-M17-M17-X1-W22, N29-N35-M17-X1-D4, N29-N35-M17-X1-N33-Z2	a yellow pigment, orpiment , yellowness of eyes 
qniw	N29-N35-M17-G43-O9C, N29-N35-M17-M3, N29-N35-M17-Z7-D32-M3	palanquin , portable shrine 
qnn	N29-N35-N35-D40	supremacy 
qnqn	N29-N35-N29-N35-Z9-D40	beat people, pound up medicines, beat out, flatten metal, deal wrongly with 
qnqnyt	N29-N35-N29-N35-M17-M17-X1-M3	mallet 
qns	N29-N35-O34-A55A	bury 
qnt	N29-N35-X1-D40, N29-N35-X1-F5	valour , yellowness in eyes 
qny	N29-N35-M17-M17-Aa3	be yellow of eyes 
qnyt	N29-N35-M17-M17-X1-Z2	the Braves a military corps d'elite 
qrDn	N29-G1-D21-Z1-I10-Z4-N35-G1-N34	axe 
qrf	N29-D21-I9-D32-D40, N29-D21-I9-D40, N29-D21-I9-S28, N29-D21-I9-V33, N29-I9-D21-V1	bag , contract, draw together 
